ID,DEPTH,INTENSITY,LATITUDE,LONGITUDE,TIME_STAMP
1483,11.1,1,19.4592,-155.6905,2014-10-17T06:32:57.500Z
1484,4.77,0.53,37.6548333,-118.8566667,2014-10-17T06:29:21.810Z
1485,65.2,2.1,51.4885,178.5651,2014-10-17T06:26:46.000Z
1486,5.03,1.08,37.6535,-118.8558333,2014-10-17T06:25:09.350Z
1487,16.27,0.63,33.4071667,-116.4361667,2014-10-17T06:16:35.100Z
1488,14.87,1.05,33.4066667,-116.439,2014-10-17T06:11:28.870Z
1489,2.53,1.52,38.809166,-122.7425003,2014-10-17T06:08:47.090Z
1490,10.6,1.7,44.6616,-111.8826,2014-10-17T05:58:28.300Z
1491,11.4,1.4,62.2088,-150.1229,2014-10-17T05:49:11.000Z
1492,15.4,1.2,62.0587,-145.1639,2014-10-17T05:43:28.000Z
1493,0.01,0.08,36.1126667,-118.0403333,2014-10-17T05:41:07.490Z
1494,47,2.9,61.6835,-150.0299,2014-10-17T05:39:48.000Z
1495,0,2,60.0078,-139.4733,2014-10-17T05:31:38.000Z
1496,1.1,1.3,36.1261667,-118.0505,2014-10-17T05:28:27.860Z
1497,0.1,1.3,62.283,-153.3184,2014-10-17T05:22:53.000Z
1498,5.03,2.6,36.3502,-97.1077,2014-10-17T05:21:21.280Z
1499,14,2.8,51.2439,178.5077,2014-10-17T05:19:30.000Z
1500,5.33,0.91,38.9675,-111.4425,2014-10-17T05:15:40.920Z
1501,22.8,2.3,51.1613,-178.3367,2014-10-17T05:14:09.000Z
1502,27,3.1,18.714,-64.57,2014-10-17T05:10:10.100Z
1503,4.6,1.1,61.1458,-152.348,2014-10-17T05:01:21.000Z
1504,23,0.8,47.8275,-122.5255,2014-10-17T04:56:50.800Z
1505,30.5,1.5,61.6123,-146.1319,2014-10-17T04:53:03.000Z
1506,5.96,0.48,37.4786667,-118.7971667,2014-10-17T04:52:49.740Z
1507,6.15,0.23,33.5183333,-116.7416667,2014-10-17T04:52:12.420Z
1508,81.8,3.3,62.1275,-151.3354,2014-10-17T04:48:51.000Z
1509,5.92,0.47,37.4715,-118.8055,2014-10-17T04:47:43.640Z
1510,6.19,0.47,37.6526667,-118.8166667,2014-10-17T04:44:20.050Z
1511,15.8,2.4,50.9961,179.3161,2014-10-17T04:37:35.000Z
1512,4.5,0.7,63.2498,-151.1654,2014-10-17T04:34:10.000Z
1513,9.65,0.96,44.5616667,-111.052,2014-10-17T04:34:01.780Z
1514,6.06,0.29,37.6518333,-118.816,2014-10-17T04:33:31.060Z
1515,8.82,0.72,33.2291667,-116.7458333,2014-10-17T04:32:28.850Z
1516,25.6,2.6,54.3438,-161.3843,2014-10-17T04:28:26.000Z
1517,7.22,0.94,37.4761667,-118.7866667,2014-10-17T04:21:28.910Z
1518,7.18,1.23,37.4770012,-118.7851639,2014-10-17T04:21:07.090Z
1519,2.06,1.55,36.418499,-120.9875031,2014-10-17T04:20:35.890Z
1520,1.1,1.58,36.1311667,-118.05,2014-10-17T04:16:42.130Z
1521,6.2,0.48,37.4788333,-118.7851667,2014-10-17T04:15:38.100Z
1522,6.981,2.9,36.5081,-99.0416,2014-10-17T04:09:25.700Z
1523,206.81,4.5,-12.8224,166.9755,2014-10-17T03:37:43.260Z
1524,7.89,0.21,37.6383333,-118.9251667,2014-10-17T03:25:25.830Z
1525,46.7,2.3,53.5197,-164.5907,2014-10-17T03:21:42.000Z
1526,4.9,0.96,37.48,-118.7923333,2014-10-17T03:17:40.520Z
1527,90.1,1.4,60.5445,-152.2947,2014-10-17T03:13:28.000Z
1528,14.6,0.6,63.3353,-151.7528,2014-10-17T03:10:18.000Z
1529,10.55,1.66,38.9598333,-111.4428333,2014-10-17T02:58:05.010Z
1530,4.792,2.7,36.2098,-97.5325,2014-10-17T02:56:32.100Z
1531,101,1,62.9357,-150.8725,2014-10-17T02:44:03.000Z
1532,1.1,1.41,34.8945,-116.6973333,2014-10-17T02:43:40.940Z
1533,3.85,1.18,38.8148346,-122.8073349,2014-10-17T02:35:21.320Z
1534,1.1,1.01,34.1458333,-116.5911667,2014-10-17T02:33:53.740Z
1535,5.6,0.9,61.9945,-148.4443,2014-10-17T02:33:01.000Z
1536,6.3,1.6,35.7874,-90.149,2014-10-17T02:30:44.000Z
1537,63.9,1.9,61.5321,-151.069,2014-10-17T02:19:59.000Z
1538,2.02,0.37,38.7885017,-122.7458344,2014-10-17T02:18:22.710Z
1539,5,2.8,36.8591,-98.0256,2014-10-17T02:13:06.200Z
1540,8.26,4.5,64.6369,-17.2366,2014-10-17T01:58:55.580Z
1541,16.9,1,65.1588,-149.0159,2014-10-17T01:40:26.000Z
1542,6.05,0.77,37.478,-118.7905,2014-10-17T01:37:29.680Z
1543,6.2301,0.52,42.101,-120.2308,2014-10-17T01:26:01.378Z
1544,1.2,1.23,38.8199997,-122.8430023,2014-10-17T01:24:53.350Z
1545,26,2.9,19.1515,-66.3868,2014-10-17T01:23:27.600Z
1546,13.2,1.6,65.1453,-148.9865,2014-10-17T01:17:38.000Z
1547,0,1,64.9841,-147.3207,2014-10-17T00:44:51.000Z
1548,5.1797,1.16,42.1026,-120.2171,2014-10-17T00:44:43.359Z
1549,2.94,1.05,36.6505013,-121.2956696,2014-10-17T00:33:20.820Z
1550,16.05,0.85,33.6653333,-116.9305,2014-10-17T00:31:35.130Z
1551,335.04,4.6,-32.3479,179.6855,2014-10-17T00:27:26.060Z
1552,96.3,1.6,60.3715,-152.4846,2014-10-17T00:17:33.000Z
1553,2.53,1.65,39.4768333,-123.3164978,2014-10-17T00:16:39.330Z
1554,14.5,0.7,63.5094,-146.7813,2014-10-17T00:13:18.000Z
1555,3.31,1.03,38.793499,-122.796669,2014-10-17T00:12:58.190Z
1556,10.8,1.79,38.9691667,-111.4225,2014-10-16T23:59:15.090Z
1557,10,3.1,51.1569,-115.6169,2014-10-16T23:42:36.950Z
1558,2.25,1.29,38.7981682,-122.7409973,2014-10-16T23:39:53.140Z
1559,36.1,2.3,51.5375,-175.1451,2014-10-16T23:37:25.000Z
1560,0.01,0.91,38.850666,-122.7961655,2014-10-16T23:09:25.150Z
1561,2.23,0.25,37.654,-118.8621667,2014-10-16T23:08:16.210Z
1562,5.5,2.8,36.2103,-97.5393,2014-10-16T23:07:08.770Z
1563,0,2.1,41.8365,-119.7113,2014-10-16T23:02:49.000Z
1564,86.4,1.6,60.009,-152.2529,2014-10-16T22:59:26.000Z
1565,2.25,0.9,36.0195,-117.7731667,2014-10-16T22:59:21.800Z
1566,122.6,1.3,62.9839,-150.9787,2014-10-16T22:57:22.000Z
1567,3.34,1.24,38.9655,-111.4143333,2014-10-16T22:55:19.230Z
1568,34.77,2.02,37.3085,-119.4888333,2014-10-16T22:48:32.050Z
1569,34.1,4.2,-33.5507,-176.5141,2014-10-16T22:36:38.150Z
1570,2.2,0.7,19.4252,-155.6008,2014-10-16T22:33:12.700Z
1571,9.02,0.39,37.6401667,-118.9211667,2014-10-16T22:30:00.570Z
1572,8.23,1.42,37.6413345,-118.9231644,2014-10-16T22:20:36.700Z
1573,4.98,1.61,40.9641667,-121.5633333,2014-10-16T22:19:24.320Z
1574,7.67,0.3,37.6388333,-118.9258333,2014-10-16T22:18:32.570Z
1575,7.8343,0.63,39.2413,-120.097,2014-10-16T22:14:47.396Z
1576,45.5,2,19.0767,-155.4318,2014-10-16T22:13:53.100Z
1577,17.45,0.38,33.6768333,-116.7315,2014-10-16T22:08:42.880Z
1578,3.12,0.31,38.8349991,-122.831665,2014-10-16T22:05:49.740Z
1579,2.57,1.56,38.8391685,-122.8300018,2014-10-16T22:04:04.160Z
1580,69.9,2.2,53.9905,-165.402,2014-10-16T21:59:06.000Z
1581,14.68,0.56,33.503,-116.564,2014-10-16T21:59:02.620Z
1582,12.9,0.6,64.5592,-147.0008,2014-10-16T21:48:45.000Z
1583,3.6369,0.21,36.8094,-116.2679,2014-10-16T21:40:15.168Z
1584,1.1,1.32,36.0835,-117.656,2014-10-16T21:39:08.540Z
1585,7.34,1.93,40.804,-117.6153,2014-10-16T21:30:51.910Z
1586,7.97,4.5,64.5061,-17.9413,2014-10-16T21:25:04.200Z
1587,2.56,1.51,38.8105011,-122.814003,2014-10-16T21:09:41.650Z
1588,0.01,1.47,32.7738333,-116.8888333,2014-10-16T21:01:11.410Z
1589,12.69,0.91,33.317,-116.3253333,2014-10-16T20:59:07.280Z
1590,7.6,2.6,67.5226,-142.2921,2014-10-16T20:56:30.000Z
1591,10,4.3,24.8173,97.6553,2014-10-16T20:51:03.540Z
1592,20,2.3,60.418,-146.8711,2014-10-16T20:42:45.000Z
1593,109,4.9,51.744,178.5932,2014-10-16T20:38:59.000Z
1594,8.91,0.89,35.6261667,-117.8598333,2014-10-16T20:26:27.180Z
1595,13.2,0.3,64.8003,-149.0966,2014-10-16T20:25:49.000Z
1596,249.5,2,60.8524,-147.742,2014-10-16T20:20:00.000Z
1597,1,0.3,65.1318,-149.0545,2014-10-16T20:18:48.000Z
1598,112.1,1.2,63.7745,-149.2122,2014-10-16T20:16:13.000Z
1599,5.3,0.71,37.4726667,-118.7955,2014-10-16T20:15:11.880Z
1600,1,0.4,64.4996,-147.1878,2014-10-16T20:09:59.000Z
1601,4.69,0.5,37.4728333,-118.7896667,2014-10-16T20:02:58.770Z
1602,69.4,1.2,62.7069,-149.5862,2014-10-16T19:55:26.000Z
1603,10.1,2.2,67.5164,-141.8814,2014-10-16T19:21:46.000Z
1604,10.3,2.6,60.2489,-141.7147,2014-10-16T19:10:19.000Z
1605,7.65,2.01,37.4795,-118.7798333,2014-10-16T19:05:09.560Z
1606,7.84,2.34,37.4783333,-118.7796667,2014-10-16T19:03:46.630Z
1607,7.68,1.35,37.4780006,-118.7813339,2014-10-16T19:03:32.110Z
1608,10,4.2,15.2962,-89.8543,2014-10-16T19:00:45.270Z
1609,0.7,0.2,46.1998,-122.1945,2014-10-16T18:58:17.100Z
1610,60.17,4.6,49.3632,155.4758,2014-10-16T18:58:09.150Z
1611,0,1.7,44.1125,-123.0678,2014-10-16T18:56:27.500Z
1612,66.2,4.2,51.7458,-174.9367,2014-10-16T18:51:06.000Z
1613,82.1,1.2,62.3327,-151.1873,2014-10-16T18:46:54.000Z
1614,18.7,3,54.5153,-159.6375,2014-10-16T18:45:08.000Z
1615,14.7483,0.41,39.7267,-120.6183,2014-10-16T18:34:15.892Z
1616,13.75,0.77,33.45,-116.445,2014-10-16T18:33:58.360Z
1617,0,1.2,48.41,-122.2098,2014-10-16T18:22:37.600Z
1618,12.84,1.09,36.5871658,-121.1158371,2014-10-16T18:17:45.990Z
1619,4.12,0.75,37.4226667,-118.8755,2014-10-16T18:13:19.190Z
1620,17.7,0.3,64.8948,-148.9229,2014-10-16T18:07:00.000Z
1621,5.62,0.72,37.4948333,-118.7858333,2014-10-16T18:02:09.990Z
1622,1.4,0.9,61.9571,-150.3938,2014-10-16T18:00:17.000Z
1623,21.8,4.6,37.8798,21.44,2014-10-16T17:59:52.700Z
1624,14,0.6,63.5206,-147.5304,2014-10-16T17:50:47.000Z
1625,7.9,1.2,61.466,-148.0863,2014-10-16T17:47:05.000Z
1626,17.7,0.9,63.2912,-151.4285,2014-10-16T17:44:27.000Z
1627,7.2,1,45.3455,-112.6153,2014-10-16T17:36:47.700Z
1628,12.43,0.84,33.9326667,-116.787,2014-10-16T17:25:32.950Z
1629,34,2.5,18.6718,-65.1376,2014-10-16T17:23:07.900Z
1630,0.52,0.28,36.1106667,-118.039,2014-10-16T17:19:11.220Z
1631,6.92,0.68,37.4755,-118.7806667,2014-10-16T17:17:51.090Z
1632,9.4,2.9,54.2869,-161.497,2014-10-16T17:09:15.000Z
1633,47.54,5,5.4638,126.4698,2014-10-16T17:08:18.100Z
1634,7.4,1.3,46.4803,-112.0923,2014-10-16T17:03:16.500Z
1635,6.92,0.62,37.48,-118.7806667,2014-10-16T17:01:30.620Z
1636,0.9,2.1,63.5198,-147.4714,2014-10-16T17:00:06.000Z
1637,47.5,1.1,62.0454,-149.856,2014-10-16T16:58:55.000Z
1638,1.7,0,43.7255,-121.312,2014-10-16T16:53:27.300Z
1639,5.63,1.97,39.2363319,-123.1464996,2014-10-16T16:52:52.720Z
1640,4.172,2.6,36.7417,-98.3585,2014-10-16T16:51:15.200Z
1641,1.68,1.38,38.8068352,-122.8026657,2014-10-16T16:45:56.210Z
1642,26.27,4.6,18.0067,-81.7441,2014-10-16T16:45:32.840Z
1643,10.52,2.47,34.4768333,-117.758,2014-10-16T16:40:11.610Z
1644,85.2,2.3,59.8202,-152.7279,2014-10-16T16:35:28.000Z
1645,6.88,1.44,37.4798317,-118.7863312,2014-10-16T16:33:30.140Z
1646,8.21,0.88,34.0258333,-117.1566667,2014-10-16T16:14:46.040Z
1647,7.92,1.33,37.4743347,-118.7796631,2014-10-16T16:11:04.190Z
1648,7.73,4.6,64.6413,-17.4198,2014-10-16T16:10:37.560Z
1649,6.52,0.74,37.4798333,-118.7873333,2014-10-16T16:10:36.280Z
1650,6.85,1.25,37.4796677,-118.786499,2014-10-16T16:05:51.020Z
1651,8.37,1.43,37.6291656,-118.9648361,2014-10-16T16:04:58.290Z
1652,8.21,1.29,37.6298332,-118.9636688,2014-10-16T16:02:15.720Z
1653,25.1,2.4,52.5695,-166.8526,2014-10-16T16:01:55.000Z
1654,0.63,1.16,34.4196667,-118.6008333,2014-10-16T15:59:39.140Z
1655,6.76,1.55,37.4818344,-118.7863312,2014-10-16T15:55:07.590Z
1656,6.34,1.77,37.4813347,-118.7863312,2014-10-16T15:53:23.640Z
1657,2,-0.9,43.722,-121.3127,2014-10-16T15:52:19.500Z
1658,1.1,1.34,33.1781667,-115.6151667,2014-10-16T15:49:41.850Z
1659,3.36,0.69,38.8051682,-122.8133316,2014-10-16T15:41:53.660Z
1660,40,2.9,18.8833,-65.3137,2014-10-16T15:39:25.500Z
1661,26.2,1.5,60.8355,-148.3566,2014-10-16T15:38:39.000Z
1662,28.6,1,61.7863,-147.8115,2014-10-16T15:34:15.000Z
1663,6.86,1.39,38.9773333,-111.4653333,2014-10-16T15:26:09.600Z
1664,61.6,2.2,60.8506,-151.4244,2014-10-16T15:25:26.000Z
1665,4.1,0.8,65.1028,-148.9726,2014-10-16T15:23:41.000Z
1666,5.61,0.5,37.4695,-118.7993333,2014-10-16T15:20:24.190Z
1667,8.7,1,45.3321,-112.6138,2014-10-16T15:14:54.100Z
1668,37.41,2.17,40.8781667,-123.331,2014-10-16T15:12:01.420Z
1669,94.2,2.1,54.0509,-165.852,2014-10-16T15:10:42.000Z
1670,25.5,3.4,51.4297,-175.4952,2014-10-16T15:05:08.000Z
1671,50.5,2.2,53.9559,-163.8596,2014-10-16T15:01:44.000Z
1672,1.07,1.19,36.037,-117.7698333,2014-10-16T14:28:21.730Z
1673,1,1.6,59.9547,-147.2443,2014-10-16T14:20:36.000Z
1674,3.61,1.1,38.8026657,-122.7870026,2014-10-16T14:19:20.790Z
1675,0.7,0.9,59.3635,-153.4319,2014-10-16T14:17:42.000Z
1676,5.7,0.4,47.6228,-122.1632,2014-10-16T14:14:12.400Z
1677,2.26,1.1,38.8178329,-122.8111649,2014-10-16T14:11:51.720Z
1678,15.67,0.82,33.6311667,-116.6788333,2014-10-16T14:08:28.300Z
1679,46.3,2,19.0655,-155.414,2014-10-16T14:07:09.700Z
1680,51.6,2.1,18.9493,-155.4232,2014-10-16T14:06:39.100Z
1681,16.79,0.67,33.5165,-116.4843333,2014-10-16T13:48:53.470Z
1682,9.4,0.8,64.3262,-149.6937,2014-10-16T13:45:43.000Z
1683,1,0.1,64.5225,-147.1766,2014-10-16T13:39:43.000Z
1684,4.6,1.4,63.5395,-152.2282,2014-10-16T13:34:58.000Z
1685,7.22,1.35,37.4718323,-118.7838364,2014-10-16T13:29:56.470Z
1686,3.19,1.36,38.8190002,-122.8239975,2014-10-16T13:23:37.680Z
1687,1.8,0.9,63.0421,-151.5234,2014-10-16T13:10:34.000Z
1688,6,0.3,47.6487,-122.0133,2014-10-16T12:56:14.200Z
1689,10.6,1,63.0492,-151.5046,2014-10-16T12:47:03.000Z
1690,1,0.9,63.5407,-147.3378,2014-10-16T12:45:21.000Z
1691,12.61,1.09,35.8763333,-117.9886667,2014-10-16T12:30:16.260Z
1692,9.95,0.86,35.9404984,-120.4941635,2014-10-16T12:29:55.560Z
1693,4.54,1.39,36.965332,-121.6081696,2014-10-16T12:29:02.810Z
1694,295.27,4.4,-7.5098,115.4754,2014-10-16T12:22:21.500Z
1695,95.5,2.6,59.6496,-152.8467,2014-10-16T12:20:40.000Z
1696,12.09,1.32,38.9583333,-111.4033333,2014-10-16T12:20:04.440Z
1697,7.1,2.6,43.887,-107.3748,2014-10-16T12:19:11.700Z
1698,8.066,2.15,39.4257,-119.9301,2014-10-16T12:17:55.267Z
1699,30.9,1.7,19.3753,-155.2262,2014-10-16T12:13:09.200Z
1700,114,1.7,59.5982,-152.9726,2014-10-16T11:57:13.000Z
1701,12.7,0.4,65.1196,-149.0157,2014-10-16T11:46:22.000Z
1702,57,2.8,18.8553,-63.6479,2014-10-16T11:41:44.100Z
1703,1.42,0.78,33.1806667,-115.9773333,2014-10-16T11:40:00.680Z
1704,-3.4,2.2,38.9755,-111.4382,2014-10-16T11:39:52.700Z
1705,0.5,1,63.5139,-147.319,2014-10-16T11:39:48.000Z
1706,13.6,1.3,65.1543,-148.9841,2014-10-16T11:35:19.000Z
1707,39.7,1.7,62.0043,-149.6736,2014-10-16T11:30:47.000Z
1708,10.29,1.47,37.4763336,-121.7091675,2014-10-16T11:23:27.740Z
1709,105.8,2,55.9531,-159.4078,2014-10-16T11:21:48.000Z
1710,108.5,1.3,63.1693,-150.4068,2014-10-16T11:19:58.000Z
1711,10.81,1.3,37.4650002,-118.7851639,2014-10-16T11:17:52.530Z
1712,9.74,1.7,38.9595,-111.4205,2014-10-16T11:13:24.090Z
1713,8.4,0.9,63.027,-151.485,2014-10-16T11:11:52.000Z
1714,105.6,1.9,60.0136,-152.9465,2014-10-16T11:06:48.000Z
1715,18,3.1,18.9655,-68.5515,2014-10-16T11:06:47.000Z
1716,2,1.2,47.4313,-115.9903,2014-10-16T11:04:31.200Z
1717,4.6,0.9,46.8517,-121.7695,2014-10-16T11:03:04.400Z
1718,3.3,0.1,46.8438,-121.7618,2014-10-16T11:02:55.800Z
1719,71.8,2.1,56.9384,-156.2908,2014-10-16T11:02:38.000Z
1720,3.4,0.1,46.8452,-121.7688,2014-10-16T11:01:44.200Z
1721,3.4,0.5,46.8433,-121.7618,2014-10-16T11:01:10.400Z
1722,2.9,0.2,46.8428,-121.7623,2014-10-16T11:01:04.400Z
1723,0.94,1.1,36.8047,-116.2757,2014-10-16T10:56:22.460Z
1724,1.1,0.76,36.068,-117.652,2014-10-16T10:53:44.700Z
1725,7.5,0.74,37.4751667,-118.7815,2014-10-16T10:50:07.370Z
1726,115.6,1.4,60.2997,-152.6738,2014-10-16T10:45:39.000Z
1727,9,0,64.8236,-147.3011,2014-10-16T10:41:01.000Z
1728,5.42,0.43,37.4793333,-118.7825,2014-10-16T10:29:01.980Z
1729,7.65,1.25,34.019,-116.953,2014-10-16T10:27:28.080Z
1730,10.42,0.22,33.4538333,-116.5765,2014-10-16T10:26:25.660Z
1731,5.45,0.77,37.4736667,-118.7903333,2014-10-16T10:24:58.410Z
1732,4.93,0.53,37.5038333,-118.8355,2014-10-16T10:11:45.700Z
1733,49.9,1.6,59.5985,-150.2936,2014-10-16T10:11:00.000Z
1734,5.6,1.3,61.3004,-146.9022,2014-10-16T10:01:48.000Z
1735,116.9,1.2,63.178,-150.6025,2014-10-16T09:59:30.000Z
1736,9.07,1.1,33.4071667,-116.3613333,2014-10-16T09:55:42.280Z
1737,90.9,2.6,51.7252,178.7239,2014-10-16T09:37:06.000Z
1738,25.1,2,51.2548,-176.813,2014-10-16T09:35:08.000Z
1739,4,0.6,37.4736,-118.7974,2014-10-16T09:32:42.781Z
1740,10,5.1,-15.1946,-173.5757,2014-10-16T09:24:30.850Z
1741,7.1,1.89,37.4830017,-118.777832,2014-10-16T09:13:31.650Z
1742,234.2,3.3,52.9975,-172.9959,2014-10-16T09:06:09.000Z
1743,7.36,2.56,37.4718333,-118.7855,2014-10-16T08:58:07.020Z
1744,8.4,1.9,53.1722,-164.7532,2014-10-16T08:55:12.000Z
1745,7.03,0.64,37.4736667,-118.7825,2014-10-16T08:54:48.520Z
1746,64.6,1.3,61.9519,-150.9161,2014-10-16T08:54:11.000Z
1747,0,1.03,38.7445,-119.7266,2014-10-16T08:45:00.204Z
1748,11.8,1.4,19.5028,-155.9508,2014-10-16T08:42:07.900Z
1749,0,0.19,38.4512,-119.4692,2014-10-16T08:41:57.609Z
1750,12.4,0.6,64.801,-148.7815,2014-10-16T08:39:31.000Z
1751,30.3,5,3.9568,93.4698,2014-10-16T08:34:51.420Z
1752,1,1.9,58.1614,-155.4577,2014-10-16T08:34:08.000Z
1753,84.3,1.4,59.5484,-152.9061,2014-10-16T08:33:49.000Z
1754,56,3.4,19.537,-67.6,2014-10-16T08:29:02.300Z
1755,7.75,0.91,33.3021667,-116.3033333,2014-10-16T08:26:26.260Z
1756,10.8,0.8,64.609,-148.128,2014-10-16T08:22:05.000Z
1757,72.9,1.4,61.0024,-151.4137,2014-10-16T08:21:28.000Z
1758,7.68,0.51,37.4758333,-118.7841667,2014-10-16T08:11:36.810Z
1759,4.5,1.7,58.7786,-134.5745,2014-10-16T08:09:49.000Z
1760,4.58,0.49,37.4658333,-118.7973333,2014-10-16T08:07:50.620Z
1761,6.26,1.78,37.4770012,-118.7791672,2014-10-16T08:05:38.980Z
1762,2.63,0.91,38.8373337,-122.8105011,2014-10-16T07:58:25.590Z
1763,1.6,1.37,38.7498322,-122.7016678,2014-10-16T07:52:53.980Z
1764,2.11,1.65,38.7511673,-122.6989975,2014-10-16T07:52:13.530Z
1765,36.2,1.9,19.0993,-155.4318,2014-10-16T07:51:22.100Z
1766,4.5,0.29,37.6606667,-118.8506667,2014-10-16T07:47:55.400Z
1767,22.1,2.3,53.1085,-164.5723,2014-10-16T07:45:46.000Z
1768,43.7,2.1,19.1212,-155.4223,2014-10-16T07:41:48.900Z
1769,4.5,0.45,37.4773333,-118.8048333,2014-10-16T07:37:39.110Z
1770,5.17,0.45,37.4825,-118.7781667,2014-10-16T07:25:47.340Z
1771,7.24,0.85,37.4776667,-118.7848333,2014-10-16T07:21:57.280Z
1772,14.3,0.3,65.1101,-148.9275,2014-10-16T07:14:32.000Z
1773,56.6,1.4,62.0034,-150.4854,2014-10-16T07:08:14.000Z
1774,6.9,1.3,45.6493,-113.6076,2014-10-16T07:04:48.500Z
1775,5.53,0.47,37.4721667,-118.7883333,2014-10-16T07:02:47.650Z
1776,21.1,1.5,53.5298,-165.196,2014-10-16T06:56:00.000Z
1777,7.33,0.97,37.4755,-118.7841667,2014-10-16T06:50:01.730Z
1778,75.3,4.6,35.4517,26.5239,2014-10-16T06:48:26.500Z
1779,6.97,2.19,37.4736667,-118.7868333,2014-10-16T06:39:57.460Z
1780,7.32,2.93,37.473,-118.786,2014-10-16T06:37:09.290Z
1781,5.46,2.5,37.0507,-97.9091,2014-10-16T06:36:36.430Z
1782,7.43,0.79,37.4735,-118.7836667,2014-10-16T06:35:54.190Z
1783,6.85,1.69,37.4736671,-118.7850037,2014-10-16T06:31:37.080Z
1784,17.52,0.61,33.6718333,-116.7166667,2014-10-16T06:29:34.610Z
1785,4,0.25,37.4736,-118.7974,2014-10-16T06:27:59.157Z
1786,6.7,1.4,37.473999,-118.7863312,2014-10-16T06:26:37.920Z
1787,13,0.8,64.8204,-152.1863,2014-10-16T06:26:30.000Z
1788,7.03,3.21,37.4721667,-118.7858333,2014-10-16T06:22:27.150Z
1789,96.2,2,59.1114,-153.6797,2014-10-16T06:09:18.000Z
1790,3.5,0.9,65.1481,-149.0076,2014-10-16T06:08:12.000Z
1791,1.79,1.06,34.0175,-117.204,2014-10-16T06:02:51.590Z
1792,3.66,1.75,40.1911667,-121.123,2014-10-16T05:52:27.780Z
1793,15,2.6,18.795,-66.5412,2014-10-16T05:50:33.500Z
1794,9.89,4.1,-45.7755,170.1215,2014-10-16T05:44:04.730Z
1795,4.96,0.32,33.4596667,-116.5866667,2014-10-16T05:42:26.190Z
1796,13.58,4.7,8.4695,-83.0731,2014-10-16T05:41:05.580Z
1797,14.7,0.9,61.673,-141.7426,2014-10-16T05:40:46.000Z
1798,36,1.4,61.982,-147.995,2014-10-16T05:34:03.000Z
1799,2.71,0.78,38.8156662,-122.7633362,2014-10-16T05:27:36.930Z
1800,4.4007,0.52,36.1023,-117.1754,2014-10-16T05:26:56.845Z
1801,40.18,4.7,11.5669,141.6171,2014-10-16T05:23:46.460Z
1802,8.5333,0.03,39.5989,-119.7395,2014-10-16T05:22:49.513Z
1803,24,2.9,18.6846,-63.8166,2014-10-16T05:21:19.000Z
1804,0.62,0.5,38.7738342,-122.7448349,2014-10-16T05:15:55.760Z
1805,0,2.03,41.8834,-119.6646,2014-10-16T05:12:10.887Z
1806,4,0.19,37.4738,-118.7753,2014-10-16T05:11:28.812Z
1807,64,2.4,62.6116,-149.6185,2014-10-16T05:05:32.000Z
1808,13.49,1.5,33.8908333,-118.328,2014-10-16T04:50:49.270Z
1809,112.1,2.7,51.7685,178.4811,2014-10-16T04:49:59.000Z
1810,15,1.3,60.6394,-149.446,2014-10-16T04:47:46.000Z
1811,9.9,0.8,63.2469,-151.129,2014-10-16T04:45:39.000Z
1812,18.8,2.9,54.6583,-159.5007,2014-10-16T04:38:38.000Z
1813,8.2,1.1,63.2863,-151.7301,2014-10-16T04:38:37.000Z
1814,4.5,1,62.3687,-149.0903,2014-10-16T04:36:47.000Z
1815,7.7,1.1,60.8518,-146.9265,2014-10-16T04:32:16.000Z
1816,1.66,0.59,33.1438333,-116.4035,2014-10-16T04:28:57.070Z
1817,15.53,0.71,33.6618333,-116.7878333,2014-10-16T04:26:09.710Z
1818,16.34,0.46,33.617,-116.7131667,2014-10-16T04:25:35.700Z
1819,7.18,1.05,37.4841667,-118.7825,2014-10-16T04:23:58.690Z
1820,48.2,1.6,58.6806,-151.658,2014-10-16T04:17:13.000Z
1821,2.73,0.85,38.8364983,-122.8278351,2014-10-16T04:09:12.220Z
1822,7.51,1.17,37.4749985,-118.7786636,2014-10-16T04:03:38.320Z
1823,4.9,0.7,63.2877,-151.7222,2014-10-16T03:47:07.000Z
1824,0,1.1,61.1559,-147.4477,2014-10-16T03:34:36.000Z
1825,2.5,0.77,38.7896652,-122.7354965,2014-10-16T03:20:07.150Z
1826,7.75,4.8,64.6265,-17.3141,2014-10-16T03:14:59.840Z
1827,71.7,1.2,61.8239,-151.2917,2014-10-16T03:13:11.000Z
1828,70.6,1.6,58.9533,-152.6469,2014-10-16T03:12:10.000Z
1829,59.8,2.7,61.8404,-150.7183,2014-10-16T03:01:44.000Z
1830,7,0.04,37.012,-116.1532,2014-10-16T02:55:09.390Z
1831,88.6,2.6,56.5384,-158.2292,2014-10-16T02:23:04.000Z
1832,9.76,1.24,33.4908333,-116.7671667,2014-10-16T02:16:04.240Z
1833,15,2.3,17.9736,-66.7001,2014-10-16T02:15:26.700Z
1834,10,5.1,-45.8481,-14.1849,2014-10-16T02:11:13.020Z
1835,12.45,1.82,33.2218333,-116.1946667,2014-10-16T02:10:42.440Z
1836,7.05,2.74,36.6585,-121.2868333,2014-10-16T02:06:08.270Z
1837,0,1.3,59.9352,-139.562,2014-10-16T01:58:53.000Z
1838,2.5,1.74,38.8213348,-122.7645035,2014-10-16T01:55:15.650Z
1839,0.27,1.47,38.039,-112.4851667,2014-10-16T01:54:41.340Z
1840,5.05,0.58,37.663,-118.8548333,2014-10-16T01:49:48.700Z
